country,state,stfip,cityarea,fips,zipcode,ZIPCODE,domestic1,Program,Major,Degree,Sex,Year,Graduated,DISTRICTNAME,DISTRICTNO,progflag
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PSY-BS,Psychology,BS,F,2009-2010,2,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SW-BSW,Social Work,BSW,F,2010-2011,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SB-MUL-BBA,Finance,BBA,M,2017-2018,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,ANT-BS,Anthropology,BS,M,2011-2012,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,ACC-BBA,Accounting,BBA,F,2020-2021,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,ACC-BBA,Accounting,BBA,F,2003-2004,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SW-BSW,Social Work,BSW,F,2019-2020,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PTD-DPT,Physical Therapy,DPT,F,2014-2015,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,BUS-MBA,Business General,MBA,F,2002-2003,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PSY-BA,Psychology,BA,F,2010-2011,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MGT-BBA,Management,BBA,F,2005-2006,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,BIOS-BS,Biomedical Sciences,BS,F,2011-2012,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,JRN-BA,Journalism,BA,F,2011-2012,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,NUR-MSN,Nursing,MSN,F,1991-1992,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,CMS-BA,Communication Studies,BA,M,2023-2024,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,LA-MUL-BS,Biomedical Sciences,BS,M,2020-2021,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,CMS-BS,Communication Studies,BS,F,2023-2024,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,DMS-BS,Diagnostic Medical Sonography,BS,F,2016-2017,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,FIN-BBA,Finance,BBA,F,2000-2001,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,JRN-BS,Journalism,BS,F,2012-2013,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SB-MUL-BBA,Accounting,BBA,F,2015-2016,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,NUR-BSN,Nursing,BSN,F,1993-1994,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MUS-BME,Music,BME,F,1991-1992,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HTM-BS,Hospitality Tourism Management,BS,F,1991-1992,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PHL-MPH,Public Health,MPH,M,2017-2018,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,JRN-BS,Journalism,BS,M,2006-2007,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2013-2014,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2022-2023,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,APR-BS,Advertising & Public Relations,BS,M,2025-2026,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,OT-MS,Occupational Therapy,MS,F,2007-2008,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,FIN-BBA,Finance,BBA,M,2005-2006,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,APR-BS,Advertising & Public Relations,BS,F,2016-2017,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MKT-BBA,Marketing,BBA,F,1998-1999,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MGT-BBA,Management,BBA,F,2012-2013,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HS-BS,Health Science,BS,F,1997-1998,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,OT-MS,Occupational Therapy,MS,F,2019-2020,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SB-MUL-BBA,International Business,BBA,F,2015-2016,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,BIO-BS,Biology,BS,F,2017-2018,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MKT-BBA,Marketing,BBA,M,2014-2015,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,BECO-BBA,Business Economics,BBA,M,2023-2024,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MKT-BBA,Marketing,BBA,F,2016-2017,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,BIOS-BS,Biomedical Sciences,BS,F,2022-2023,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HSMH-PRCER,Medical & Health Humanities,PRCER,F,2022-2023,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PSY-BS,Psychology,BS,F,1999-2000,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,FIN-BBA,Finance,BBA,F,2005-2006,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,BUS-BBA,Business General,BBA,F,2005-2006,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,CD-MS,Clinical Dietetics,MS,F,2018-2019,2,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,FIN-BBA,Finance,BBA,M,1994-1995,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,ACC-MSA,Accounting,MSA,F,2007-2008,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MTH-BS,Mathematics,BS,F,2014-2015,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2005-2006,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,EXE-BS,Exercise Science,BS,F,2020-2021,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,LIB-BS,Liberal Studies,BS,M,2009-2010,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HPR-BS,Health Professions,BS,F,2010-2011,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,BUS-MBA,Business General,MBA,M,2023-2024,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,FIN-BBA,Finance,BBA,M,2002-2003,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,AHSC-BS,Allied Health Sciences,BS,F,2021-2022,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,FIN-BBA,Finance,BBA,M,2023-2024,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,NUR-BSN,Nursing,BSN,F,2009-2010,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MGT-BBA,Management,BBA,F,2020-2021,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,EDLD-MED,Educational Leadership,MED,M,2012-2013,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HRM-BBA,Human Resources Management,BBA,F,2019-2020,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SW-MSW,Social Work,MSW,F,2020-2021,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HTM-BS,Hospitality Tourism Management,BS,M,1987-1988,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SCM-BBA,Supply Chain Management,BBA,M,2024-2025,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PA-MPA,Public Administration,MPA,F,2010-2011,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SB-MUL-BBA,Finance,BBA,M,2018-2019,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,ARTS-BFA,Art: Studio Art,BFA,F,2019-2020,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,AHSC-BS,Allied Health Sciences,BS,F,2020-2021,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,BIO-BS,Biology,BS,F,1988-1989,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PNA-BS,Public and Nonprofit Admin,BS,F,2017-2018,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HPR-BS,Health Professions,BS,F,2012-2013,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2020-2021,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MGT-BBA,Management,BBA,M,2017-2018,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PSY-BS,Psychology,BS,F,2017-2018,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PSY-BS,Psychology,BS,M,2022-2023,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MGT-BBA,Management,BBA,M,1993-1994,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PAS-MPAS,Physician Assistant Studies,MPAS,F,2017-2018,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PSY-BS,Psychology,BS,F,2004-2005,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SB-MUL-BBA,Business Economics,BBA,F,2007-2008,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SCM-BBA,Supply Chain Management,BBA,M,2013-2014,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,CSD-BS,Communication Sci & Disorders,BS,F,2023-2024,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HCO-BS,Health Communication,BS,F,2021-2022,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MKT-BBA,Marketing,BBA,M,2020-2021,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SB-MUL-BBA,Supply Chain Management,BBA,M,2018-2019,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,CMS-BA,Communication Studies,BA,F,2014-2015,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,FVD-BA,Film and Video,BA,M,2019-2020,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SB-MUL-BBA,International Business,BBA,F,2010-2011,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,AHSC-BS,Allied Health Sciences,BS,F,2012-2013,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MTH-BS,Mathematics,BS,M,2013-2014,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PSY-BS,Psychology,BS,F,2007-2008,2,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PT-MS,Physical Therapy,MS,F,2002-2003,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PSY-BS,Psychology,BS,F,2021-2022,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,GPSS-BS,Group Social Sciences,BS,M,1997-1998,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HBIN-MS,Health and Bioinformatics,MS,F,2022-2023,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,LA-MUL-BA,History,BA,F,2017-2018,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PEDX-BS,Physical Education,BS,F,2007-2008,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MKT-BBA,Marketing,BBA,M,2019-2020,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SB-MUL-BBA,Finance,BBA,M,2019-2020,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,FVD-BS,Film and Video,BS,M,1999-2000,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,ACS-MS,Applied Computer Science,MS,M,2022-2023,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,COM-BS,Communications,BS,M,2009-2010,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,LA-MUL-BS,Biomedical Sciences,BS,M,2018-2019,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PSY-BS,Psychology,BS,F,2018-2019,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MKT-BBA,Marketing,BBA,M,2012-2013,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,FIN-BBA,Finance,BBA,M,2006-2007,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,AHSC-BS,Allied Health Sciences,BS,M,2020-2021,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,BRC-BS,Broadcasting,BS,M,2006-2007,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,PTD-DPT,Physical Therapy,DPT,F,2013-2014,2,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,NRM-BS,Natural Resources Mgmt,BS,F,2020-2021,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,APR-BA,Advertising & Public Relations,BA,M,2015-2016,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SW-MSW,Social Work,MSW,F,2009-2010,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SB-MUL-BBA,Supply Chain Management,BBA,M,2014-2015,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,EGM-BSE,Mechanical Engineering,BSE,M,2015-2016,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HADM-MHA,Health Administration,MHA,F,2015-2016,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HST-BS,History,BS,F,2000-2001,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HRM-BBA,Human Resources Management,BBA,F,2022-2023,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,MGT-BBA,Management,BBA,F,2016-2017,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,CIS-MS,Computer Information Systems,MS,M,2017-2018,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,CJ-BS,Criminal Justice,BS,F,2007-2008,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,BRC-BS,Broadcasting,BS,F,1997-1998,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,APR-BS,Advertising & Public Relations,BS,F,2009-2010,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,SB-MUL-BBA,Marketing,BBA,M,2021-2022,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,HRM-BBA,Human Resources Management,BBA,F,2017-2018,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,EXE-BS,Exercise Science,BS,M,2015-2016,1,MICHIGAN 1,481,Program and major included
US,MI,26,FARMINGTON,26125,48335,48335,US observation,FIN-BBA,Finance,BBA,M,2015-2016,1,MICHIGAN 1,481,Program and major included
